contigName	contigLen	totalAvgDepth	final.contigs.fa.gz.SUBERR793599_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793599_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793600_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793600_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793601_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793601_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793603_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793603_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793604_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793604_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793605_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793605_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793606_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793606_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793607_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793607_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793608_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793608_1.fq.gz.bam-var
k127_7799	301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k127_903	274	0.217742	0	0	0	0	0.217742	0.171715	0	0	0	0	0	0	0	0	0	0	0	0
k127_2617	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4272	2102	2.88832	0.336578	0.344368	0.279713	0.439409	0.265369	0.223758	0.273053	0.380052	0.10502	0.09404	0.323258	0.218872	0.470287	0.249245	0.722848	0.610481	0.112193	0.0996571
k127_6010	690	2.77222	0.374074	0.234577	0	0	0	0	0.87037	0.747542	0.47037	0.72083	0	0	1.05741	0.718402	0	0	0	0
k127_9504	507	1.43417	0.843137	0.132628	0.238095	0.181916	0	0	0	0	0	0	0	0	0	0	0.352941	0.229015	0	0
k127_4273	368	0.614679	0	0	0	0	0	0	0.614679	0.23794	0	0	0	0	0	0	0	0	0	0
k127_904	434	1.28873	0	0	0	0	0	0	1.28873	0.206092	0	0	0	0	0	0	0	0	0	0
k127_2618	445	2.08475	0	0	0	0	0	0	0.691525	0.214044	0	0	1.39322	0.23941	0	0	0	0	0	0
k127_7801	363	1.21596	0	0	0	0	0	0	0	0	1.21596	0.170121	0	0	0	0	0	0	0	0
k127_6011	426	2.77174	0	0	0	0	0	0	0	0	0	0	1.16667	0.975758	0	0	0	0	1.60507	0.239828
k127_2619	420	0.837037	0	0	0	0	0	0	0	0	0.837037	0.136914	0	0	0	0	0	0	0	0
k127_4274	508	0.631285	0	0	0	0	0.631285	0.233416	0	0	0	0	0	0	0	0	0	0	0	0
k127_905	555	1.98765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98765	0.140936
k127_7802	582	1.15278	0	0	0	0	0	0	0	0	0	0	1.15278	0.315353	0	0	0	0	0	0
k127_2620	409	2.08108	0	0	0	0	0.749035	0.18871	0	0	0	0	0	0	0	0	0	0	1.33205	0.633504
k127_4275	417	2.41573	1.49813	0.73214	0	0	0	0	0	0	0	0	0.501873	0.250937	0.41573	0.243811	0	0	0	0
k127_9505	998	1.00472	0	0	0.266509	0.195714	0.143868	0.123315	0	0	0.295991	0.208627	0	0	0.182783	0.149549	0.115566	0.102331	0	0
k127_906	331	2.82873	0	0	0	0	0.917127	0.0764277	0	0	0	0	0.939227	0.0573972	0.972376	0.0270104	0	0	0	0
k127_7803	304	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4276	301	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k127_6012	870	3.725	1.40417	0.588857	0	0	0	0	0.669444	0.221597	0.606944	0.745155	0	0	0.268056	0.196475	0.776389	0.627256	0	0
k127_2621	316	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4277	208	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9506	407	1.67315	0	0	0	0	0	0	0.988327	0.0115821	0	0	0.684825	0.216683	0	0	0	0	0	0
k127_907	429	3.62007	0	0	1.57706	0.424797	1.20789	1.69044	0.358423	0.230783	0	0	0	0	0.476703	0.250354	0	0	0	0
k127_9507	341	2.41361	0	0	0	0	0	0	0	0	1.8377	0.136677	0	0	0.575916	0.245523	0	0	0	0
k127_908	301	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_6013	508	1.26257	0	0	0	0	0.251397	0.188723	0	0	0	0	0	0	0	0	0	0	1.01117	0.307997
k127_7804	714	1.06206	0	0	0	0	0	0	0	0	0.271277	0.198036	0.79078	0.314941	0	0	0	0	0	0
k127_6014	326	2.61364	0	0	0	0	0	0	0	0	0	0	0.823864	0.145942	0	0	0	0	1.78977	0.166981
k127_4278	693	2.63536	0	0	0	0	0	0	0	0	0	0	0.832413	0.973706	1.80295	0.450031	0	0	0	0
k127_2622	763	1.97064	0	0	0.836868	0.620403	0	0	0.76509	0.699626	0	0	0	0	0.368679	0.233136	0	0	0	0
k127_9508	525	1.24267	0	0	0	0	0	0	0	0	0	0	0.64	0.231016	0	0	0	0	0.602667	0.2401
k127_6015	314	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k127_7805	434	1.3662	0	0	0	0	0	0	0	0	0	0	1.3662	0.232917	0	0	0	0	0	0
k127_2623	315	1.93333	0	0	0	0	0	0	0	0	0.933333	0.0626016	1	0	0	0	0	0	0	0
k127_909	614	2.45905	0	0	0	0	0	0	0	0	0.918103	0.585074	1.02155	0.67772	0	0	0.519397	0.250163	0	0
k127_4279	571	1.54632	0	0	0	0	1.21853	0.494991	0	0	0	0	0.327791	0.220867	0	0	0	0	0	0
k127_2624	355	9.39024	2.55122	0.287805	0.717073	0.203874	0.795122	0.163702	0	0	1.67317	0.407366	1.60488	0.563701	0.682927	0.217599	0.62439	0.235677	0.741463	0.192635
k127_6016	482	1.16566	0	0	0	0	0	0	0	0	0	0	1.16566	0.138636	0	0	0	0	0	0
k127_9510	539	1.51928	0	0	0	0	0	0	0	0	0	0	1.00257	0.646899	0	0	0	0	0.51671	0.250363
k127_2625	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_7806	658	2.8189	1.01181	1.00184	0.59252	0.241917	0	0	0	0	0	0	0.385827	0.237433	0.82874	0.895665	0	0	0	0
k127_910	691	2.21257	0	0	0.245841	0.185747	0	0	0.469501	0.249533	0	0	0	0	0.279113	0.201581	0.80037	0.263778	0.417745	0.243683
k127_9511	280	4	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
k127_6017	433	1.65371	0	0	0	0	0.685512	0.606419	0	0	0	0	0	0	0.968198	0.371325	0	0	0	0
k127_4280	509	1.18941	0	0	0.0334262	0.0323995	0	0	0	0	0	0	0	0	0	0	0	0	1.15599	0.132025
k127_2626	340	1.96316	0	0	0	0	0	0	0	0	0	0	1.96316	0.0356725	0	0	0	0	0	0
k127_911	301	2.61589	0	0	2	0	0	0	0.615894	0.238146	0	0	0	0	0	0	0	0	0	0
k127_9512	301	0.298013	0	0	0	0	0	0	0	0	0.298013	0.210596	0	0	0	0	0	0	0	0
k127_7807	428	3.77698	0.334532	0.223424	1.03237	0.695698	0	0	0	0	0	0	1.75899	0.183582	0.651079	0.227995	0	0	0	0
k127_2627	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9513	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4281	436	1.0979	0	0	1.0979	0.088627	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_912	387	1.54008	0	0	1.54008	0.249445	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_2628	349	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9514	301	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k127_4282	301	1.80132	0	0	1.80132	0.160265	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_6018	576	1.12207	0	0	0	0	0.530516	0.249655	0	0	0	0	0.591549	0.242187	0	0	0	0	0	0
k127_7808	428	0.931655	0.931655	0.0639041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_2629	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4283	301	1.36424	0	0	0	0	0	0	0	0	1.36424	0.233112	0	0	0	0	0	0	0	0
k127_9515	335	0.908108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.908108	0.0839013	0	0
k127_913	421	4.19188	0	0	0.568266	0.246248	0	0	2.25461	0.190488	0	0	0	0	0	0	0	0	1.369	0.433701
k127_2630	301	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4284	319	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9516	301	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_914	301	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
k127_2631	312	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
k127_915	260	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_7809	622	1.24576	0	0	0	0	0.315678	0.216486	0	0	0	0	0.930085	0.434592	0	0	0	0	0	0
k127_4286	302	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k127_4287	302	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9517	521	6.07278	0	0	0.657682	0.225744	1.34501	0.340104	0	0	0	0	0.563342	0.246652	1.6469	1.23444	1.85984	2.06139	0	0
k127_6020	993	3.16014	0	0	1.05575	0.78905	0.506524	0.70157	0.676157	0.896195	0	0	0	0	0	0	0.921708	1.12926	0	0
k127_916	579	1.04662	0	0	0	0	0	0	0	0	0	0	1.04662	0.259505	0	0	0	0	0	0
k127_9518	301	0.993378	0	0	0	0	0	0	0	0	0.993378	0.00662253	0	0	0	0	0	0	0	0
k127_7810	620	1.37872	0	0	0.831915	0.14013	0	0	0.546808	0.248337	0	0	0	0	0	0	0	0	0	0
k127_6021	301	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4288	523	1.72654	0.796247	0.162674	0.930295	0.860717	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_2633	748	1.73077	1.3311	0.975615	0	0	0	0	0.277592	0.20087	0	0	0	0	0	0	0	0	0.122074	0.10735
k127_7811	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_917	445	3.84746	0	0	0	0	0	0	0.538983	0.249325	0	0	1.04746	0.888896	0	0	2.26102	0.649326	0	0
k127_4289	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_6022	485	1.90149	0	0	0	0	0	0	1.90149	0.60404	0	0	0	0	0	0	0	0	0	0
k127_9519	679	2.14556	0	0	0.79017	0.166116	0	0	0.568998	0.245704	0	0	0	0	0	0	0	0	0.786389	0.956178
k127_7812	423	1.42491	0	0	0	0	0	0	0	0	0	0	1.42491	0.24526	0	0	0	0	0	0
k127_918	457	5.14007	0	0	0.729642	0.197909	0	0	0	0	1.58306	0.662196	1.4658	0.249642	1.36156	0.872117	0	0	0	0
k127_9520	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4290	648	1.42771	0.369478	0.233432	0	0	0	0	0	0	0	0	0	0	1.05823	0.232014	0	0	0	0
k127_7813	438	2.59722	0.416667	0.243903	2.18056	0.615369	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9521	336	1.61828	0	0	0	0	0	0	1.61828	0.237285	0	0	0	0	0	0	0	0	0	0
k127_6023	729	2.63903	0	0	0	0	0	0	0	0	0	0	0.787565	0.949607	0	0	0.941278	0.314885	0.91019	0.763546
k127_9522	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_919	525	2.46933	0	0	1.03467	0.739437	0	0	0.490667	0.250581	0	0	0	0	0	0	0	0	0.944	0.999534
k127_2634	1195	1.59139	0	0	0.43445	0.347471	0.230622	0.177609	0	0	0	0	0	0	0	0	0.488995	0.250119	0.437321	0.246306
k127_6024	318	5.35119	0	0	2.35714	0.853723	2	0	0	0	0	0	0	0	0.994048	0.00595238	0	0	0	0
k127_9523	301	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4291	544	3.77157	0	0	0	0	0.898477	0.13725	1.60406	1.36446	0.629442	0.233838	0	0	0	0	0	0	0.639594	0.231101
k127_7814	751	4.28952	0.800333	0.823403	0.369384	0.233327	0.402662	0.644262	0	0	0.36772	0.23289	1.14642	0.748526	0	0	0.201331	0.161065	1.00166	0.991666
k127_920	598	0.872768	0	0	0	0	0	0	0	0	0.872768	0.111293	0	0	0	0	0	0	0	0
k127_4293	314	0.798781	0	0	0	0	0	0	0	0	0	0	0	0	0.798781	0.161716	0	0	0	0
k127_2635	455	1.48197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48197	0.250496	0	0
k127_6025	509	3.04457	0.626741	0.23459	0.239554	0.182677	0	0	0	0	0	0	1.14206	0.831714	0.629526	0.233875	0.406685	0.241967	0	0
k127_7815	309	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
k127_921	330	2.03333	0	0	0	0	0	0	0.611111	0.238982	1	0	0	0	0	0	0.422222	0.245314	0	0
k127_4294	255	4	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
k127_6026	301	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9524	748	2.61371	0	0	0	0	0.419732	0.468419	0	0	0	0	0.812709	0.966544	0.874582	0.709538	0	0	0.506689	0.649035
k127_922	301	1.36424	0	0	0	0	0	0	0	0	1.36424	0.233112	0	0	0	0	0	0	0	0
k127_4295	358	2.44712	0	0	1.39904	0.347246	1.04808	0.277871	0	0	0	0	0	0	0	0	0	0	0	0
k127_7816	413	1.42586	1.42586	0.245436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_6027	476	1.29755	0	0	0.687117	0.215649	0.610429	0.238537	0	0	0	0	0	0	0	0	0	0	0	0
k127_4296	469	1.19122	0	0	1.19122	0.155143	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_923	479	7.20365	0.465046	0.249536	1.36474	0.433632	0.911854	0.940377	1.35562	0.784732	0.364742	0.232411	0.942249	0.999703	0.455927	0.248814	0.860182	0.931611	0.483283	0.250483
k127_7817	412	2.36641	0	0	0	0	0	0	0	0	0.862595	0.118979	1.50382	1.78351	0	0	0	0	0	0
k127_6028	270	1.575	1	0	0.575	0.246429	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4297	387	1.29114	0.654008	0.227239	0	0	0.637131	0.232175	0	0	0	0	0	0	0	0	0	0	0	0
k127_7818	430	1.28214	0	0	0	0	0	0	0	0	0.610714	0.238594	0	0	0	0	0.671429	0.221403	0	0
k127_6029	411	1.66284	0	0	1	0	0	0	0.662835	0.224345	0	0	0	0	0	0	0	0	0	0
k127_2636	1320	3.31111	0.464103	0.305383	1.47179	0.352068	0	0	0	0	0.433333	0.346704	0	0	0.321368	0.218276	0	0	0.620513	0.23568
k127_9525	1095	3.34286	0.184127	0.150385	0.266667	0.462709	0	0	0.530159	0.378593	0.266667	0.195759	1.07725	1.33195	0.191534	0.155011	0.371429	0.530337	0.455026	0.248239
k127_924	554	2.05941	0	0	0	0	0	0	0	0	1.07673	0.989131	0.982673	0.30491	0	0	0	0	0	0
k127_7819	301	1.76159	0	0	0	0	1.16556	0.139073	0	0	0	0	0	0	0.596026	0.242384	0	0	0	0
k127_2637	301	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_925	395	2.38367	0	0	0	0	1.03673	1.00274	0	0	0	0	0	0	1.34694	0.383239	0	0	0	0
k127_6030	525	1.136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.136	0.117819	0	0
k127_2638	207	4	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0
k127_7820	396	2.52846	0	0	0	0	0	0	0	0	1.27642	0.364094	0	0	0	0	1.25203	0.760708	0	0
k127_9526	512	3.54696	0	0	2.95028	1.45459	0	0	0	0	0	0	0	0	0.596685	0.839652	0	0	0	0
k127_4301	476	0.214724	0	0	0.214724	0.169136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_7821	301	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k127_6031	334	1.91304	0	0	1.91304	0.079829	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_2639	475	1.48	0	0	0	0	0	0	0	0	0	0	0.830769	0.141026	0	0	0	0	0.649231	0.228433
k127_926	558	2.58088	0.0710784	0.0661887	1.75735	0.223532	0	0	0	0	0	0	0	0	0.509804	0.250519	0	0	0.242647	0.18422
k127_4303	365	2.56744	0	0	1.52558	0.727146	0	0	1.04186	1.00291	0	0	0	0	0	0	0	0	0	0
k127_7822	351	1.93035	0	0	0	0	0	0	0	0	0	0	0	0	1.93035	0.0651244	0	0	0	0
k127_6032	375	1.15111	0	0	0	0	0	0	0	0	1.15111	0.128849	0	0	0	0	0	0	0	0
k127_2640	330	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
k127_927	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9528	563	2.56174	0	0	0	0	0	0	1.83293	0.712309	0	0	0	0	0.728814	0.198124	0	0	0	0
k127_4304	301	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k127_6033	301	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_928	310	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k127_7823	500	1.9	0	0	1.12857	0.112361	0.771429	0.176832	0	0	0	0	0	0	0	0	0	0	0	0
k127_6034	346	1.81122	0	0	0	0	0	0	1.81122	0.153925	0	0	0	0	0	0	0	0	0	0
k127_6035	240	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
k127_7824	321	1.74269	0	0	0	0	0	0	1.74269	0.451049	0	0	0	0	0	0	0	0	0	0
k127_4305	563	2.79661	1.66828	0.629986	1.12833	0.951933	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9529	766	2.19805	0	0	0	0	0.412338	0.24271	0	0	0	0	0	0	0	0	0.853896	0.60301	0.931818	0.808351
k127_2641	835	1.61752	0	0	0.951825	1.16579	0	0	0	0	0	0	0.665693	0.398307	0	0	0	0	0	0
k127_6036	393	1.30453	0	0	0	0	1.30453	0.212665	0	0	0	0	0	0	0	0	0	0	0	0
k127_7825	388	1.58824	0	0	1.58824	0.243238	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_2642	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_6037	301	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k127_9530	432	4.26241	0	0	0	0	0	0	1.26596	0.195918	0	0	1.21277	0.210797	0	0	1.78369	0.170124	0	0
k127_4306	562	1.28155	0	0	0	0	0	0	0	0	1.28155	0.202773	0	0	0	0	0	0	0	0
k127_929	975	3.90424	0	0	0.587879	0.473158	0.341818	0.225251	0.568485	0.255315	0.573333	0.244917	0.275152	0.199687	1.10182	0.945927	0	0	0.455758	0.704648
k127_6038	368	1.76606	1.76605	0.18004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_2645	301	1.7947	1.56291	0.247682	0	0	0	0	0	0	0.231788	0.179249	0	0	0	0	0	0	0	0
k127_7827	403	1.62451	0	0	0	0	0	0	0.893281	0.0957087	0	0	0.162055	0.136332	0	0	0	0	0.56917	0.246189
k127_4308	316	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k127_2646	301	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9531	537	2.09819	0.490956	0.250565	1.02326	0.913968	0	0	0.583979	0.243577	0	0	0	0	0	0	0	0	0	0
k127_930	436	2.2972	0	0	0	0	0	0	0	0	0	0	0.517483	0.25057	1.70979	0.248816	0.0699301	0.0652683	0	0
k127_4309	301	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_7828	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9532	259	3.99083	0	0	0	0	0	0	1	0	0.990826	0.00917431	0	0	0	0	1	0	1	0
k127_2647	394	1.72131	0	0	0	0	0.92623	0.0686092	0	0	0	0	0	0	0	0	0	0	0.795082	0.624503
k127_6040	444	2.05782	0	0	0.812925	0.152597	1.21429	0.858357	0.0306122	0.0297768	0	0	0	0	0	0	0	0	0	0
k127_4310	328	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
k127_931	416	1.48872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48872	0.250816	0	0
k127_7830	387	1.51899	0	0	0	0	0	0	0	0	1.51899	0.250697	0	0	0	0	0	0	0	0
k127_4311	304	3.21429	0	0	1.21429	0.182539	1	0	0	0	0	0	0	0	1	0	0	0	0	0
k127_9533	476	1.00307	0	0	0.309816	0.214488	0	0	0.693252	0.213307	0	0	0	0	0	0	0	0	0	0
k127_6041	492	2.47661	0	0	0	0	0	0	0	0	0	0	0.663743	0.223843	1.34211	0.765317	0	0	0.47076	0.249876
k127_2648	584	2.46774	0	0	0.912442	0.0800764	1.5553	0.723263	0	0	0	0	0	0	0	0	0	0	0	0
k127_4313	301	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k127_9534	313	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k127_2649	301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k127_7831	598	1.57589	0	0	0.584821	0.40442	0	0	0	0	0	0	0.991071	0.630795	0	0	0	0	0	0
k127_4314	350	1.695	0	0	0	0	0	0	0	0	1.695	0.21304	0	0	0	0	0	0	0	0
k127_6042	492	2.33333	0	0	0	0	1.71345	0.310609	0	0	0	0	0	0	0	0	0	0	0.619883	0.236319
k127_9535	408	1.26357	0	0	0	0	1.26357	0.194854	0	0	0	0	0	0	0	0	0	0	0	0
k127_933	805	1.9374	0.606107	0.44094	0	0	0	0	0	0	0	0	0	0	0.977099	1.26094	0	0	0.354198	0.229093
k127_4315	311	1.13043	0	0	0	0	0	0	1.13043	0.989131	0	0	0	0	0	0	0	0	0	0
k127_7832	287	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_6043	311	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
k127_2651	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9536	301	1.37748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37748	0.863223	0	0
k127_4316	352	1.32178	0	0	0	0	0	0	0	0	0	0	1.32178	0.219324	0	0	0	0	0	0
k127_935	301	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k127_6044	361	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
k127_7833	445	2.00678	1.07119	0.0663439	0.935593	0.0604637	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4317	405	1.23529	0	0	0	0	0	0	0.760784	0.182708	0	0	0	0	0	0	0	0	0.47451	0.250332
k127_9537	523	1.50938	0	0	0.544236	0.248709	0	0	0	0	0.359249	0.230808	0	0	0	0	0	0	0.605898	0.239427
k127_6045	430	1.67143	0	0	0.996429	0.00357143	0	0	0	0	0	0	0.675	0.220161	0	0	0	0	0	0
k127_936	475	1.73846	0	0	0	0	0	0	0	0	0	0	1.36	0.299012	0	0	0	0	0.378462	0.235955
k127_4318	350	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_2652	766	2.56818	0.793831	0.26149	0.405844	0.241526	0	0	0	0	0.488636	0.250277	0	0	0.237013	0.181132	0	0	0.642857	0.47712
k127_6046	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_7834	505	1.89014	0	0	0	0	0	0	0.63662	0.231988	0	0	1.25352	0.285828	0	0	0	0	0	0
k127_937	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4319	294	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_7835	312	1.77778	0	0	0	0	0.820988	0.14788	0.95679	0.0415996	0	0	0	0	0	0	0	0	0	0
k127_2653	448	1.27181	0	0	0	0	1.27181	0.198597	0	0	0	0	0	0	0	0	0	0	0	0
k127_4320	302	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k127_6047	484	1.32635	0	0	0	0	0	0	0.383234	0.237076	0.353293	0.229163	0.58982	0.242659	0	0	0	0	0	0
k127_9538	808	1.99544	0	0	0.826748	0.785765	0	0	0.846505	0.221456	0	0	0.322188	0.218715	0	0	0	0	0	0
k127_938	375	1.88889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88889	0.0992068	0	0
k127_4321	331	0.436464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436464	0.24733
k127_7836	402	1.79365	0	0	1.79365	0.164421	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_6048	420	1.67407	0	0	0	0	1.67407	0.220515	0	0	0	0	0	0	0	0	0	0	0	0
k127_9539	358	3.64904	0	0	0	0	0.793269	0.164785	0.9375	0.0588768	0	0	0	0	0	0	0	0	1.91827	0.0754134
k127_939	349	2.44221	0	0	0.638191	0.232069	0	0	1.80402	0.158368	0	0	0	0	0	0	0	0	0	0
k127_2654	582	1.86111	0	0	0.944444	0.317091	0	0	0.916667	0.0765656	0	0	0	0	0	0	0	0	0	0
k127_7837	360	3.09048	3.09048	0.876944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_6049	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4322	412	1.32061	0	0	0	0	0	0	0	0	0	0	1.32061	0.218654	0	0	0	0	0	0
k127_7838	301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
k127_6050	301	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_2655	440	1.32414	0	0	1.32414	0.21983	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_4323	292	1.88028	0	0	0	0	0	0	0.964789	0.0342123	0	0	0	0	0.915493	0.077914	0	0	0	0
k127_2656	301	2.17881	0	0	1	0	0	0	0	0	0	0	1.17881	0.147815	0	0	0	0	0	0
k127_6051	347	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_7839	423	1.10989	0	0	0	0	0	0	0	0	0.567766	0.246309	0	0	0	0	0.542125	0.249138	0	0
k127_9541	662	1.29883	0.441406	0.247049	0	0	0	0	0	0	0	0	0.857422	0.725225	0	0	0	0	0	0
k127_4324	399	2.83936	0	0	0	0	0.594378	0.242065	0	0	0.903614	0.0874466	0	0	0	0	0	0	1.34137	0.749932
k127_2657	345	2	0	0	0	0	0	0	2	0.896907	0	0	0	0	0	0	0	0	0	0
k127_940	946	0.973618	0	0	0	0	0	0	0	0	0	0	0.744975	0.831733	0	0	0.228643	0.176587	0	0
k127_7840	332	1.83516	0	0	1.83516	0.138425	0	0	0	0	0	0	0	0	0	0	0	0	0	0
