"eggnog","SUBERR793599","SUBERR793600","SUBERR793601","SUBERR793603","SUBERR793604","SUBERR793605","SUBERR793606","SUBERR793607","SUBERR793608"
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG4638 rieske 2fe-2S domain-containing protein;",NA,NA,1,3,3,1,NA,NA,1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410XNN3 drug resistance transporter emrb qaca subfamily;",NA,NA,1,NA,1,4,3,1,1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410XNXJ tonB-dependent Receptor;",NA,NA,1,NA,NA,NA,NA,NA,1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410XPYS tonB-dependent siderophore receptor;",NA,NA,2,1,NA,1,1,1,3
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410XSDY tonB-dependent Receptor;",NA,NA,1,NA,1,1,NA,2,NA
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410XSMW tonB-dependent receptor plug;",NA,NA,1,NA,1,NA,1,NA,NA
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410ZZVV tonB-dependent Receptor;",NA,NA,1,NA,NA,NA,NA,NA,NA
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG4110MUE integral membrane transporter family protein;",NA,NA,1,NA,NA,NA,NA,NA,NA
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG4112A0M protein ExbD TolR;",NA,NA,1,NA,NA,NA,NA,NA,NA
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG0123 Histone deacetylase;",NA,NA,1,NA,NA,2,1,NA,NA
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG1228 amidohydrolase;",NA,NA,3,NA,2,NA,1,NA,NA
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG2854 Toluene tolerance family protein;",NA,NA,1,NA,NA,NA,NA,NA,NA
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG3508 homogentisate 1,2-dioxygenase activity;",NA,NA,1,NA,NA,2,2,NA,NA
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG3653 Deacylase;",NA,NA,1,NA,NA,NA,NA,NA,NA
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG3670 dioxygenase;",NA,NA,1,NA,NA,NA,NA,NA,NA
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG4181 (ABC) transporter;",NA,NA,1,NA,1,NA,NA,1,1
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG5285 phytanoyl-CoA dioxygenase;",NA,NA,2,NA,NA,NA,NA,1,NA
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG5310 Homospermidine synthase;",NA,NA,1,NA,1,NA,NA,NA,NA
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;ENOG4111FEZ Thiolesterase that catalyzes the hydrolysis of S-D- lactoyl-glutathione to form glutathione and D-lactic acid (By similarity);",NA,NA,1,NA,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[D] Cell cycle control, cell division, chromosome partitioning;COG0037 Ligates lysine onto the cytidine present at position 34 of the AUA codon-specific tRNA(Ile) that contains the anticodon CAU, in an ATP-dependent manner. Cytidine is converted to lysidine, thus changing the amino acid specificity of the tRNA from methionine to isoleucine (By similarity);",NA,NA,NA,1,NA,NA,2,1,NA
"eggNOG;cellularProcessesAndSignaling;[D] Cell cycle control, cell division, chromosome partitioning;COG0239 inorganic anion transmembrane transporter activity;",NA,NA,NA,1,1,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[D] Cell cycle control, cell division, chromosome partitioning;COG5184 regulator of chromosome condensation;",NA,NA,NA,1,NA,NA,NA,1,1
"eggNOG;cellularProcessesAndSignaling;[D] Cell cycle control, cell division, chromosome partitioning;ENOG410XQ8I Cell division cycle 20;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;COG0615 cytidylyltransferase;",NA,NA,NA,2,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;COG0682 Transfers the N-acyl diglyceride group on what will become the N-terminal cysteine of membrane lipoproteins (By similarity);",NA,NA,NA,1,1,1,1,2,NA
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;COG0744 penicillin-binding protein;",NA,NA,NA,1,NA,NA,1,1,NA
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;COG0815 Transfers the fatty acyl group on membrane lipoproteins (By similarity);",NA,NA,NA,1,1,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;COG1216 Glycosyl transferase, family 2;",NA,NA,NA,2,NA,NA,NA,1,1
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;COG1462 Curli production assembly transport component CsgG;",NA,NA,NA,2,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;COG1807 glycosyl transferase, family 39;",NA,NA,NA,1,NA,NA,NA,2,NA
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;COG2173 zinc D-Ala-D-Ala carboxypeptidase activity;",NA,NA,NA,1,NA,NA,1,NA,NA
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;COG2230 cyclopropane-fatty-acyl-phospholipid synthase;",NA,NA,NA,1,1,NA,2,NA,NA
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;COG3209 YD repeat protein;",NA,NA,NA,1,NA,NA,3,2,NA
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;COG4953 penicillin-binding protein 1C;",NA,NA,NA,1,NA,NA,NA,1,1
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;COG5581 Acts as a flagellar brake, regulating swimming and swarming in a bis-(3'-5') cyclic diguanylic acid (c-di-GMP)- dependent manner. Increasing levels of c-di-GMP lead to decreased motility (By similarity);",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;ENOG410XNNB Cellulose synthase regulator protein;",NA,NA,NA,1,NA,NA,NA,1,NA
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;ENOG410XNZB glycosyl transferase group 1;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;ENOG410XP3P RND efflux system, outer membrane lipoprotein;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;ENOG410XPWD Domain of unknown function (DUF1972);",NA,NA,NA,2,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;ENOG410YB08 glycosyl transferase group 1;",NA,NA,NA,1,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[M] Cell wall/membrane/envelope biogenesis;ENOG4111J45 Nad-dependent epimerase dehydratase;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[N] Cell motility;COG1338 Flagellar biosynthetic protein FliP;",NA,NA,NA,1,NA,NA,2,1,1
"eggNOG;cellularProcessesAndSignaling;[N] Cell motility;COG1344 Flagellin;",NA,NA,NA,1,3,1,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[N] Cell motility;COG1684 Role in flagellar biosynthesis (By similarity);",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[N] Cell motility;COG1987 Flagellar biosynthetic protein fliq;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[N] Cell motility;COG3170 Pilus assembly protein;",NA,NA,NA,1,NA,NA,NA,1,NA
"eggNOG;cellularProcessesAndSignaling;[N] Cell motility;ENOG410XZYH flagellar export protein FliJ;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;COG0109 Converts heme B (protoheme IX) to heme O by substitution of the vinyl group on carbon 2 of heme B porphyrin ring with a hydroxyethyl farnesyl side group (By similarity);",NA,NA,NA,1,NA,NA,1,NA,NA
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;COG0229 )-reductase;",NA,NA,NA,1,NA,NA,NA,1,NA
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;COG0526 Thioredoxin;",NA,NA,NA,3,5,1,5,5,2
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;COG0602 Catalyzes the conversion of 6-carboxy-5,6,7,8- tetrahydropterin (CPH4) to 7-carboxy-7-deazaguanine (CDG) (By similarity);",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;COG0719 Fe-S assembly protein;",NA,NA,NA,2,2,3,2,1,1
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;COG0755 cytochrome c;",NA,NA,NA,2,1,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;COG1225 alkyl hydroperoxide reductase Thiol specific antioxidant Mal allergen;",NA,NA,NA,1,2,2,1,NA,NA
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;COG1281 Redox regulated molecular chaperone. Protects both thermally unfolding and oxidatively damaged proteins from irreversible aggregation. Plays an important role in the bacterial defense system toward oxidative stress (By similarity);",NA,NA,NA,1,1,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;COG1651 Thiol disulfide interchange protein;",NA,NA,NA,1,NA,NA,NA,1,NA
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;COG4232 Required to facilitate the formation of correct disulfide bonds in some periplasmic proteins and for the assembly of the periplasmic c-type cytochromes. Acts by transferring electrons from cytoplasmic thioredoxin to the periplasm. This transfer involves a cascade of disulfide bond formation and reduction steps (By similarity);",NA,NA,NA,1,1,NA,2,NA,NA
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;COG4783 peptidase m48, ste24p;",NA,NA,NA,1,NA,1,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;COG5201 ubiquitin-dependent protein catabolic process;",NA,NA,NA,1,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;ENOG410XP69 Specifically deglycosylates the denatured form of N- linked glycoproteins in the cytoplasm and assists their proteasome-mediated degradation. Cleaves the beta-aspartyl- glucosamine (GlcNAc) of the glycan and the amide side chain of Asn, converting Asn to Asp. Prefers proteins containing high- mannose over those bearing complex type oligosaccharides. Can recognize misfolded proteins in the endoplasmic reticulum that are exported to the cytosol to be destroyed and deglycosylate them, while it has no activity toward native proteins. Deglycosylation is a prerequisite for subsequent proteasome-mediated degradation of some, but not all, misfolded glycoproteins;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;ENOG410XQ92 ubiquitin carboxyl-terminal hydrolase;",NA,NA,NA,2,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;ENOG410XSRX ligase 1;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;ENOG410XTIR NHL repeat containing;",NA,NA,NA,2,NA,NA,NA,2,NA
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;ENOG410ZH9D;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[O] Posttranslational modification, protein turnover, chaperones;ENOG4111YJG thioredoxin domaiN-containing protein;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;COG0664 transcriptional regulator, crp fnr family;",NA,NA,NA,2,4,2,5,1,NA
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;COG1702 Phoh family;",NA,NA,NA,2,3,NA,NA,1,NA
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;COG2172 anti-sigma regulatory factor serine threonine protein kinase;",NA,NA,NA,2,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;COG2365 protein tyrosine serine phosphatase;",NA,NA,NA,3,1,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;COG3292 Histidine kinase;",NA,NA,NA,1,NA,NA,1,NA,NA
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;COG4564 Histidine kinase;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;COG5599 protein tyrosine phosphatase;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;ENOG410XPU8 PAS fold;",NA,NA,NA,1,1,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;ENOG410XR0Q Histidine kinase;",NA,NA,NA,2,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;ENOG410XRQ6 Serine threonine kinase;",NA,NA,NA,1,1,NA,1,NA,NA
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;ENOG41102Z7 receptor protein kinase;",NA,NA,NA,1,NA,NA,1,NA,NA
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;ENOG4110X9C Histidine kinase;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;ENOG4111FPD Two component transcriptional regulator, winged helix family;",NA,NA,NA,1,NA,NA,1,2,NA
"eggNOG;cellularProcessesAndSignaling;[T] Signal transduction mechanisms;ENOG4111I86 response regulator;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;COG0541 Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY;",NA,NA,NA,1,NA,1,1,NA,2
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;COG0552 Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Acts as a receptor for the complex formed by the signal recognition particle (SRP) and the ribosome-nascent chain (RNC);",NA,NA,NA,1,1,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;COG0653 Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving;",NA,NA,NA,1,3,2,1,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;COG0805 Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. Together with TatB, TatC is part of a receptor directly interacting with Tat signal peptides (By similarity);",NA,NA,NA,1,NA,NA,1,NA,1
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;COG3170 Pilus assembly protein;",NA,NA,NA,1,NA,NA,NA,1,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;COG3846 transfer protein trbl;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;COG5064 importin subunit alpha;",NA,NA,NA,1,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;COG5101 exportin;",NA,NA,NA,1,NA,1,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;COG5240 The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non- clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. Coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins (By similarity);",NA,NA,NA,1,NA,NA,1,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410XNW0 transmembrane transport;",NA,NA,NA,1,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410XPFS Adaptor-related protein complex;",NA,NA,NA,1,NA,1,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410XPH1 clathrin heavy chain;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410XPSH Glutamate receptor, ionotropic;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410XT7U Exocyst complex component;",NA,NA,NA,2,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410Y6SA Malic acid transport protein;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG4111HN3 Charged multivesicular body protein;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG4111M4R sugar transporter;",NA,NA,NA,1,NA,1,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[V] Defense mechanisms;COG0286 type I restriction-modification system;",NA,NA,NA,1,NA,NA,NA,1,1
"eggNOG;cellularProcessesAndSignaling;[V] Defense mechanisms;COG1403 HNH endonuclease;",NA,NA,NA,2,NA,1,1,NA,NA
"eggNOG;cellularProcessesAndSignaling;[V] Defense mechanisms;COG1968 Catalyzes the dephosphorylation of undecaprenyl diphosphate (UPP). Confers resistance to bacitracin (By similarity);",NA,NA,NA,1,1,NA,1,NA,NA
"eggNOG;cellularProcessesAndSignaling;[V] Defense mechanisms;COG4096 type I restriction-modification system R subunit;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[V] Defense mechanisms;COG4988 cysteine transport;",NA,NA,NA,1,NA,NA,1,NA,NA
"eggNOG;cellularProcessesAndSignaling;[V] Defense mechanisms;ENOG410XP9H ABC transporter (permease);",NA,NA,NA,1,2,1,2,3,NA
"eggNOG;cellularProcessesAndSignaling;[V] Defense mechanisms;ENOG4111IDS restriction endonuclease BglII;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[Z] Cytoskeleton;COG5184 regulator of chromosome condensation;",NA,NA,NA,1,NA,NA,NA,1,1
"eggNOG;cellularProcessesAndSignaling;[Z] Cytoskeleton;COG5199 Calponin;",NA,NA,NA,1,NA,NA,1,NA,NA
"eggNOG;informationStorageAndProcessing;[B] Chromatin structure and dynamics;COG5137 ASF1 anti-silencing function 1 homolog;",NA,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0016 phenylalanyL-tRNA synthetase, alpha subunit;",NA,NA,NA,1,1,1,NA,NA,NA
