"INTERPRO2GO","SUBERR793601"
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR002146 ATP synthase, F0 complex, subunit b/b', bacterial/chloroplast;IPR005864 ATP synthase, F0 complex, subunit b, bacterial;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR002842 V-type ATPase subunit E;",2
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR003687 Photosystem II PsbK;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR004923 Iron permease FTR1/Fip1/EfeU;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR005294 ATP synthase, F1 complex, alpha subunit;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR005722 ATP synthase, F1 complex, beta subunit;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR007245 GPI transamidase component PIG-T;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR012128 Phycobilisome, alpha/beta subunit;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR017105 Adaptor protein complex AP-3, delta subunit;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR030689 Cytochrome b;",53
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR038870 Ubiquitin-associated protein 1;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR039652 Coatomer subunit zeta;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:0000015 phosphopyruvate hydratase complex;IPR000941 Enolase;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:0009317 acetyl-CoA carboxylase complex;IPR000438 Acetyl-CoA carboxylase carboxyl transferase, beta subunit;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:0009317 acetyl-CoA carboxylase complex;IPR001249 Acetyl-CoA biotin carboxyl carrier;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:0042575 DNA polymerase complex;IPR001001 DNA polymerase III, beta sliding clamp;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:1990204 oxidoreductase complex;IPR000447 FAD-dependent glycerol-3-phosphate dehydrogenase;",3
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:1990204 oxidoreductase complex;IPR004923 Iron permease FTR1/Fip1/EfeU;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:1990204 oxidoreductase complex;IPR006168 Glycerol-3-phosphate dehydrogenase, NAD-dependent;",3
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:1990204 oxidoreductase complex;IPR006256 Dihydrolipoamide acetyltransferase pyruvate dehydrogenase complex;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:1990204 oxidoreductase complex;IPR006468 Nitrate reductase, alpha subunit;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:1990204 oxidoreductase complex;IPR030689 Cytochrome b;",53
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR002554 Protein phosphatase 2A, regulatory B subunit, B56;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR003414 Polyphosphate kinase;",2
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR004431 3-isopropylmalate dehydratase, small subunit;",2
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR004491 Heat shock protein HslU;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR004602 UvrABC system subunit A;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR004807 UvrABC system, subunit B;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR006697 RecBCD enzyme subunit RecC;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR007245 GPI transamidase component PIG-T;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR007811 DNA-directed RNA polymerase III subunit RPC4;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR016643 26S proteasome regulatory complex, non-ATPase subcomplex, Rpn1 subunit;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR027131 Structural maintenance of chromosomes protein 5;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR033310 Mms4/EME1/EME2;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR037352 Polycomb protein EED;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR039182 Ribonucleases P/MRP protein subunit Pop1;",4
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR039750 Dynein regulatory complex protein;",2
"InterPro2GO;GO:0005575 cellular_component;Other;IPR000012 Retroviral VpR/VpX protein;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR000136 Oleosin;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR000164 Histone H3/CENP-A;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR000625 Anti-repression trans-activator protein, REV protein;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR000665 Haemagglutinin/haemagglutinin-neuraminidase, paramyxovirus;IPR016285 Haemagglutinin-neuraminidase;",2
"InterPro2GO;GO:0005575 cellular_component;Other;IPR001364 Haemagglutinin, influenzavirus A/B;",4
"InterPro2GO;GO:0005575 cellular_component;Other;IPR001592 Potyvirus coat protein;",3
"InterPro2GO;GO:0005575 cellular_component;Other;IPR001831 Immunodeficiency virus transactivating regulatory protein (Tat);",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR002021 Paramyxovirus nucleocapsid protein;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR002089 Influenza virus matrix protein 2;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR002119 Histone H2A;",8
"InterPro2GO;GO:0005575 cellular_component;Other;IPR002210 Major capsid L1 (late) protein, Papillomavirus;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR002371 Flagellar hook-associated protein 1;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR002585 Cytochrome ubiquinol oxidase subunit 1;",4
"InterPro2GO;GO:0005575 cellular_component;Other;IPR002677 Ribosomal protein L32p;",2
"InterPro2GO;GO:0005575 cellular_component;Other;IPR002777 Prefoldin beta-like;IPR027235 Prefoldin subunit 2;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR002866 Maturase MatK;",8
"InterPro2GO;GO:0005575 cellular_component;Other;IPR003067 Plasmodium circumsporozoite protein;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR004406 Aconitase B;",2
"InterPro2GO;GO:0005575 cellular_component;Other;IPR005550 Kinetochore protein Ndc80;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR005704 Ribosomal protein S3, bacterial-type;",2
"InterPro2GO;GO:0005575 cellular_component;Other;IPR005714 ATPase, type III secretion system, FliI/YscN;IPR032463 ATPase, type III secretion system, FliI;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR006984 rRNA-processing protein Fcf1/Utp23;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR007252 Nuclear pore protein 84/107;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR007268 Rad9/Ddc1;IPR026584 Rad9;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR007358 Nucleoid-associated protein NdpA;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR008543 Uncharacterised protein family Ycf2;",10
"InterPro2GO;GO:0005575 cellular_component;Other;IPR009145 U2 auxiliary factor small subunit;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR009244 Mediator complex, subunit Med7;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR010613 Pescadillo;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR011786 Sulphite reductase (NADPH) hemoprotein, beta subunit;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR012128 Phycobilisome, alpha/beta subunit;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR012173 U3 small nucleolar ribonucleoprotein complex, subunit Mpp10;",2
"InterPro2GO;GO:0005575 cellular_component;Other;IPR012494 Reovirus minor core protein, Mu-2;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR013384 Flagellar hook-associated protein 3;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR026300 CWF11 family;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR026962 Katanin p80 subunit B1;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR027524 Eukaryotic translation initiation factor 3 subunit H;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR028885 Adenylyltransferase and sulfurtransferase MOCS3/Uba4;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR029327 HAUS augmin-like complex subunit 4;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR030689 Cytochrome b;",53
"InterPro2GO;GO:0005575 cellular_component;Other;IPR037352 Polycomb protein EED;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR037507 54S ribosomal protein L25;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR037813 Transcription initiation factor TFIID subunit 2;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR038836 Mediator of RNA polymerase II transcription subunit 16;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR038870 Ubiquitin-associated protein 1;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR039182 Ribonucleases P/MRP protein subunit Pop1;",4
"InterPro2GO;GO:0005575 cellular_component;Other;IPR039191 Srp40/Nopp140;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR039238 Mitochondrial import inner membrane translocase subunit Tim8/13;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR039740 CCR4-NOT transcription complex subunit 10;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR039750 Dynein regulatory complex protein;",2
"InterPro2GO;GO:0005575 cellular_component;Other;IPR039780 CCR4-NOT transcription complex subunit 4;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR040007 THO complex subunit 2;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR040026 Flagellar hook-associated protein 2;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR040107 U4/U6.U5 small nuclear ribonucleoprotein component Snu23;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR040168 Not2/Not3/Not5;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR040258 FACT complex subunit Spt16;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR000093 DNA recombination protein RecR;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR000380 DNA topoisomerase, type IA;IPR005738 DNA topoisomerase III;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR000380 DNA topoisomerase, type IA;IPR028612 DNA topoisomerase I, type IA;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR001091 Restriction/modification DNA-methylase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR001241 DNA topoisomerase, type IIA;IPR000565 DNA topoisomerase, type IIA, subunit B;IPR011557 DNA gyrase, subunit B;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR001448 Small acid-soluble spore protein, alpha/beta-type;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR001719 AP endonuclease 2;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR002176 Crossover junction endodeoxyribonuclease RuvC;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR002514 Transposase IS3/IS911family;",3
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR003180 Methylpurine-DNA glycosylase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR003346 Transposase, IS116/IS110/IS902;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR004576 Transcription-repair coupling factor;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR004589 DNA helicase, ATP-dependent, RecQ type;",2
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR004593 Nuclease SbcCD subunit D;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR004602 UvrABC system subunit A;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR004604 DNA recombination/repair protein RecN;",2
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR004605 DNA helicase, Holliday junction RuvB-type;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR004612 Holliday junction resolvase RecU;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR004806 UV excision repair protein Rad23;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR004807 UvrABC system, subunit B;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR005019 Methyladenine glycosylase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR005760 A/G-specific adenine glycosylase MutY;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR006735 Replication termination factor 2;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR007069 Transposase, IS801/IS1294;",2
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR010285 DNA helicase Pif1-like;",4
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR013765 DNA recombination and repair protein RecA;",2
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR017261 DNA mismatch repair protein MutS/MSH;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR018330 RecT family;",2
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR020629 Formamidopyrimidine-DNA glycosylase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR021124 CRISPR-associated protein, Cas5;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR023546 Methylated-DNA--protein-cysteine methyltransferase;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR024627 V(D)J recombination-activating protein 1;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR027131 Structural maintenance of chromosomes protein 5;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR030846 DNA primase DnaG, bacteria;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006259 DNA metabolic process;IPR033310 Mms4/EME1/EME2;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006457 protein folding;IPR000740 GrpE nucleotide exchange factor;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006457 protein folding;IPR001404 Heat shock protein Hsp90 family;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006457 protein folding;IPR002777 Prefoldin beta-like;IPR027235 Prefoldin subunit 2;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006457 protein folding;IPR004487 Clp protease, ATP-binding subunit ClpX;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006457 protein folding;IPR012724 Chaperone DnaJ;",2
"InterPro2GO;GO:0008150 biological_process;GO:0006457 protein folding;IPR020818 GroES chaperonin family;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006457 protein folding;IPR023034 Peptidyl-prolyl isomerase SurA;",2
"InterPro2GO;GO:0008150 biological_process;GO:0006808 regulation of nitrogen utilization;IPR002187 Nitrogen regulatory protein PII;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006808 regulation of nitrogen utilization;IPR010114 DNA-binding transcriptional regulator NtrC;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006810 transport;IPR000109 Proton-dependent oligopeptide transporter family;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006810 transport;IPR000131 ATP synthase, F1 complex, gamma subunit;",2
"InterPro2GO;GO:0008150 biological_process;GO:0006810 transport;IPR000245 V-ATPase proteolipid subunit;IPR011555 V-ATPase proteolipid subunit C, eukaryotic;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006810 transport;IPR000292 Formate/nitrite transporter;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006810 transport;IPR000412 ABC-2 transporter;",3
"InterPro2GO;GO:0008150 biological_process;GO:0006810 transport;IPR000425 Major intrinsic protein;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006810 transport;IPR000528 Plant lipid transfer protein/Par allergen;",2
"InterPro2GO;GO:0008150 biological_process;GO:0006810 transport;IPR000568 ATP synthase, F0 complex, subunit A;",14
"InterPro2GO;GO:0008150 biological_process;GO:0006810 transport;IPR000709 Leu/Ile/Val-binding protein;",2
"InterPro2GO;GO:0008150 biological_process;GO:0006810 transport;IPR000711 ATPase, OSCP/delta subunit;",1
"InterPro2GO;GO:0008150 biological_process;GO:0006810 transport;IPR001036 Acriflavin resistance protein;",412
