"INTERPRO2GO","SUBERR793600"
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR006201 Neurotransmitter-gated ion-channel;",2
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR006639 Presenilin/signal peptide peptidase;IPR007369 Peptidase A22B, signal peptide peptidase;",2
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR006918 COBRA, plant;",3
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR007078 Haem exporter protein D (CcmD);",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR007274 Ctr copper transporter;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR007341 Transglycosylase-associated protein;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR007568 RTA-like protein;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR008602 Duffy-antigen binding;",2
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR008630 Glycosyltransferase 34;",7
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR008896 Protein TIC214;",3
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR008901 Alkaline ceramidase;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR009716 Ferroporti-1;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR009914 Dolichol phosphate-mannose biosynthesis regulatory;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR010128 ATPase, type I secretion system, PrtD;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR010129 Type I secretion membrane fusion protein, HlyD family;",2
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR010204 Na(+)-translocating NADH-quinone reductase subunit C;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR010288 Bacterial ABC transporter EcsB;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR011541 Nickel/cobalt transporter, high-affinity;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR011701 Major facilitator superfamily;",47
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR011701 Major facilitator superfamily;IPR004752 AmpG-like permease/Acetyl-coenzyme A transporter 1;IPR024371 Acetyl-coenzyme A transporter 1-like;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR011701 Major facilitator superfamily;IPR022324 Bacilysin exporter BacE, putative;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR011701 Major facilitator superfamily;IPR026355 Oxalate/formate antiporter;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR012136 NADP transhydrogenase, beta subunit;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR012171 Fatty acid desaturase;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR012218 Cytochrome c, Bacillus subtilis c550-related;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR018422 Cation/H+ exchanger, CPA1 family;",2
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR018499 Tetraspanin/Peripherin;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR018764 Anti-sigma K factor RskA;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR022781 Flagellar biosynthesis protein, FliO;",2
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR024717 Denitrification system component NapC/NirT/NrfH;IPR017571 Cytochrome c nitrite reductase, small subunit;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR026082 ABC transporter A;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR030165 sn-Glycerol-3-phosphate transport system permease protein UgpE;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR030184 WAT1-related protein;",3
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR030202 Glutamate/aspartate transport system permease protein GltJ/AatQ;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0031224 intrinsic component of membrane;IPR039672 Lactose permease-like;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0042597 periplasmic space;IPR001782 Flagellar P-ring protein;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0042597 periplasmic space;IPR005073 Peptidase M74, penicillin-insensitive murein endopeptidase;",2
"InterPro2GO;GO:0005575 cellular_component;GO:0042597 periplasmic space;IPR005534 Curli production assembly/transport component CsgG;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0042597 periplasmic space;IPR014340 Lipopolysaccharide export system protein LptA;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0042597 periplasmic space;IPR017783 Choline ABC transporter, substrate-binding protein;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0042597 periplasmic space;IPR023034 Peptidyl-prolyl isomerase SurA;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0048500 signal recognition particle;IPR022941 Signal recognition particle, SRP54 subunit;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;GO:0043190 ATP-binding cassette (ABC) transporter complex;IPR000412 ABC-2 transporter;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;GO:0043190 ATP-binding cassette (ABC) transporter complex;IPR005673 Phosphate ABC transporter, substrate-binding protein PstS;",3
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;GO:0043190 ATP-binding cassette (ABC) transporter complex;IPR005893 Spermidine/putrescine ABC transporter, ATP-binding subunit;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;GO:0043190 ATP-binding cassette (ABC) transporter complex;IPR030159 Autoinducer 2 ABC transporter, substrate-binding protein LsrB;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;GO:0043190 ATP-binding cassette (ABC) transporter complex;IPR030165 sn-Glycerol-3-phosphate transport system permease protein UgpE;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;GO:0043190 ATP-binding cassette (ABC) transporter complex;IPR030202 Glutamate/aspartate transport system permease protein GltJ/AatQ;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;GO:0043190 ATP-binding cassette (ABC) transporter complex;IPR030921 LPS export ABC transporter, ATP-binding protein LptB;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR000454 ATP synthase, F0 complex, subunit C;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR000454 ATP synthase, F0 complex, subunit C;IPR005953 ATP synthase, F0 complex, subunit C, bacterial/chloroplast;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR000568 ATP synthase, F0 complex, subunit A;",17
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR000932 Photosystem antenna protein-like;",2
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR000932 Photosystem antenna protein-like;IPR017486 Photosystem II CP47 reaction centre protein;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR001056 Photosystem II reaction centre protein H;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR001280 Photosystem I PsaA/PsaB;IPR006244 Photosystem I PsaB;",2
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR001421 ATP synthase protein 8, metazoa;",2
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR002146 ATP synthase, F0 complex, subunit b/b', bacterial/chloroplast;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR003038 DAD/Ost2;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR003359 Photosystem I Ycf4, assembly;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR003440 Glycosyl transferase, family 48;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR004908 ATPase, V1 complex, subunit H;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR005294 ATP synthase, F1 complex, alpha subunit;",3
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR005378 Vacuolar protein sorting-associated protein 35;",5
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR005722 ATP synthase, F1 complex, beta subunit;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR006721 ATP synthase, F1 complex, epsilon  subunit, mitochondrial;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR007245 GPI transamidase component PIG-T;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR008688 ATP synthase, F0 complex, subunit B/MI25;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR008797 Oxygen-evolving enhancer protein 3;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR016341 Clathrin, heavy chain;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR027111 Mitochondrial import inner membrane translocase subunit Tim50;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR028746 Cation channel sperm-associated protein 1;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR030265 Nesprin-1;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR030689 Cytochrome b;",94
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR037859 Vacuolar protein sorting-associated protein 37;",1
"InterPro2GO;GO:0005575 cellular_component;GO:0098796 membrane protein complex;IPR039652 Coatomer subunit zeta;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:0009317 acetyl-CoA carboxylase complex;IPR000438 Acetyl-CoA carboxylase carboxyl transferase, beta subunit;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:0009317 acetyl-CoA carboxylase complex;IPR001095 Acetyl-CoA carboxylase, alpha subunit;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:0033202 DNA helicase complex;IPR024867 Nuclear factor related to kappa-B-binding protein;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:0033202 DNA helicase complex;IPR032742 INO80 complex subunit 3;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:0042575 DNA polymerase complex;IPR012763 DNA polymerase III, subunit gamma/ tau;",2
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:0042575 DNA polymerase complex;IPR019038 DNA polymerase delta subunit 3;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:1990204 oxidoreductase complex;IPR000447 FAD-dependent glycerol-3-phosphate dehydrogenase;",2
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:1990204 oxidoreductase complex;IPR006168 Glycerol-3-phosphate dehydrogenase, NAD-dependent;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:1990204 oxidoreductase complex;IPR006255 Dihydrolipoamide succinyltransferase;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:1990204 oxidoreductase complex;IPR006257 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:1990204 oxidoreductase complex;IPR006547 Nitrate reductase, beta subunit;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:1990204 oxidoreductase complex;IPR008797 Oxygen-evolving enhancer protein 3;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;GO:1990204 oxidoreductase complex;IPR030689 Cytochrome b;",94
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR003038 DAD/Ost2;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR003414 Polyphosphate kinase;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR003440 Glycosyl transferase, family 48;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR003761 Exonuclease VII, small subunit;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR004431 3-isopropylmalate dehydratase, small subunit;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR004791 UvrABC system, subunit C;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR004807 UvrABC system, subunit B;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR007245 GPI transamidase component PIG-T;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR016642 26S proteasome regulatory complex, non-ATPase subcomplex, Rpn2/Psmd1 subunit;IPR035266 26S Proteasome non-ATPase regulatory subunit 1;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR024990 Anaphase-promoting complex subunit 1;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR026699 Exosome complex RNA-binding protein 1/RRP40/RRP4;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR033196 Exosome complex component Rrp43;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR037679 Anaphase-promoting complex subunit 5;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR037802 SAGA-associated factor 29;",1
"InterPro2GO;GO:0005575 cellular_component;GO:1902494 catalytic complex;IPR039182 Ribonucleases P/MRP protein subunit Pop1;",5
"InterPro2GO;GO:0005575 cellular_component;Other;IPR000067 Flagellar M-ring protein FliF;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR000263 Geminivirus AR1/BR1 coat protein;IPR000650 Geminivirus AR1 coat protein;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR000511 Cytochrome c/c1 haem-lyase;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR000665 Haemagglutinin/haemagglutinin-neuraminidase, paramyxovirus;IPR016285 Haemagglutinin-neuraminidase;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR000936 Alphavirus E2 glycoprotein;",3
"InterPro2GO;GO:0005575 cellular_component;Other;IPR000942 Geminivirus AL2 coat protein, MSV type;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR001070 Polyomavirus coat protein VP2;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR001332 Arterivirus GP5 envelope glycoprotein;",2
"InterPro2GO;GO:0005575 cellular_component;Other;IPR001364 Haemagglutinin, influenzavirus A/B;",3
"InterPro2GO;GO:0005575 cellular_component;Other;IPR001492 Flagellin;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR001580 Calreticulin/calnexin;IPR009169 Calreticulin;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR001592 Potyvirus coat protein;",2
"InterPro2GO;GO:0005575 cellular_component;Other;IPR001782 Flagellar P-ring protein;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR001860 Glycoside hydrolase, family 34;",2
"InterPro2GO;GO:0005575 cellular_component;Other;IPR002089 Influenza virus matrix protein 2;",2
"InterPro2GO;GO:0005575 cellular_component;Other;IPR002119 Histone H2A;",4
"InterPro2GO;GO:0005575 cellular_component;Other;IPR002124 Cytochrome c oxidase, subunit Vb;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR002371 Flagellar hook-associated protein 1;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR002585 Cytochrome ubiquinol oxidase subunit 1;",4
"InterPro2GO;GO:0005575 cellular_component;Other;IPR002677 Ribosomal protein L32p;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR002689 Cytomegalovirus glycoprotein L;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR002777 Prefoldin beta-like;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR002866 Maturase MatK;",52
"InterPro2GO;GO:0005575 cellular_component;Other;IPR003138 Picornavirus coat protein VP4;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR005503 Flagellar basal body-associated protein FliL;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR005704 Ribosomal protein S3, bacterial-type;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR005714 ATPase, type III secretion system, FliI/YscN;IPR032463 ATPase, type III secretion system, FliI;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR006255 Dihydrolipoamide succinyltransferase;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR007133 RNA polymerase II associated factor Paf1;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR007149 Leo1-like protein;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR007233 Trafficking protein particle complex subunit;",1
"InterPro2GO;GO:0005575 cellular_component;Other;IPR007266 Endoplasmic reticulum oxidoreductin 1;",1
