"SEED","SUBERR793599","SUBERR793600","SUBERR793601","SUBERR793603","SUBERR793604","SUBERR793605","SUBERR793606","SUBERR793607","SUBERR793608"
"SEED;Predictions based on plant-prokaryote comparative analysis;At2g25870;Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly;",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;Predictions based on plant-prokaryote comparative analysis;At4g10620 At3g57180 At3g47450;Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25);",NA,NA,1,NA,NA,1,3,1,NA
"SEED;Protein Metabolism;EC 6.1.1.- Ligases forming aminoacyl-tRNA and related compounds;Alanyl-tRNA synthetase (EC 6.1.1.7);",NA,NA,1,2,NA,1,1,4,NA
"SEED;Protein Metabolism;EC 6.1.1.- Ligases forming aminoacyl-tRNA and related compounds;Arginyl-tRNA synthetase (EC 6.1.1.19);",NA,NA,1,NA,1,NA,1,2,NA
"SEED;Protein Metabolism;EC 6.1.1.- Ligases forming aminoacyl-tRNA and related compounds;Asparaginyl-tRNA synthetase (EC 6.1.1.22);",NA,NA,1,NA,NA,NA,1,1,NA
"SEED;Protein Metabolism;EC 6.1.1.- Ligases forming aminoacyl-tRNA and related compounds;Lysyl-tRNA synthetase (class I) (EC 6.1.1.6);",NA,NA,1,NA,1,NA,1,1,NA
"SEED;Protein Metabolism;EC 6.1.1.- Ligases forming aminoacyl-tRNA and related compounds;Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20);",NA,NA,1,1,NA,1,NA,NA,NA
"SEED;Protein Metabolism;GroEL GroES;Heat shock protein 60 family co-chaperone GroES;",NA,NA,1,NA,NA,NA,NA,1,NA
"SEED;Protein Metabolism;Modification of eukaryotic initiation factor 5A;Translation elongation factor P;",NA,NA,1,NA,NA,NA,NA,1,NA
"SEED;Protein Metabolism;N-linked Glycosylation in Bacteria;UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-);",NA,NA,1,2,NA,NA,1,NA,NA
"SEED;Protein Metabolism;Prolyl-tRNA synthetase associated editing enzymes;Copper-translocating P-type ATPase (EC 3.6.3.4);",NA,NA,2,4,NA,NA,NA,6,NA
"SEED;Protein Metabolism;Proteasome bacterial;ATP-dependent hsl protease ATP-binding subunit HslU;",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;Protein Metabolism;Proteolysis in bacteria, ATP-dependent;ATP-dependent Clp protease adaptor protein ClpS;",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;Protein Metabolism;Proteolysis in bacteria, ATP-dependent;ATP-dependent hsl protease ATP-binding subunit HslU;",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;Protein Metabolism;Ribosomal protein S5p acylation;SSU ribosomal protein S5p (S2e);",NA,NA,1,NA,1,1,NA,1,NA
"SEED;Protein Metabolism;Ribosome biogenesis bacterial;Ribonuclease E (EC 3.1.26.12);",NA,NA,2,1,NA,NA,1,NA,NA
"SEED;Protein Metabolism;Ribosome LSU bacterial;LSU ribosomal protein L20p;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Protein Metabolism;Ribosome LSU bacterial;LSU ribosomal protein L21p;",NA,NA,1,1,NA,NA,1,1,NA
"SEED;Protein Metabolism;Ribosome SSU bacterial;SSU ribosomal protein S5p (S2e);",NA,NA,1,NA,1,1,NA,1,NA
"SEED;Protein Metabolism;Ribosome SSU bacterial;SSU ribosomal protein S7p (S5e);",NA,NA,1,1,7,1,1,NA,NA
"SEED;Protein Metabolism;Ribosome SSU eukaryotic and archaeal;SSU ribosomal protein S12e;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Protein Metabolism;Single-copy ribosomal proteins;LSU ribosomal protein L20p;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Protein Metabolism;Single-copy ribosomal proteins;LSU ribosomal protein L21p;",NA,NA,1,1,NA,NA,1,1,NA
"SEED;Protein Metabolism;Single-copy ribosomal proteins;SSU ribosomal protein S5p (S2e);",NA,NA,1,NA,1,1,NA,1,NA
"SEED;Protein Metabolism;Single-copy ribosomal proteins;SSU ribosomal protein S7p (S5e);",NA,NA,1,1,7,1,1,NA,NA
"SEED;Protein Metabolism;Translation elongation factors bacterial;Translation elongation factor LepA;",NA,NA,1,2,1,1,2,3,NA
"SEED;Protein Metabolism;Translation elongation factors bacterial;Translation elongation factor P;",NA,NA,1,NA,NA,NA,NA,1,NA
"SEED;Protein Metabolism;Translation elongation factors bacterial;Translation elongation factor Tu;",NA,NA,1,1,1,1,2,1,NA
"SEED;Protein Metabolism;Translation elongation factors eukaryotic and archaeal;Translation elongation factor P;",NA,NA,1,NA,NA,NA,NA,1,NA
"SEED;Protein Metabolism;tRNA aminoacylation, Ala;Alanyl-tRNA synthetase (EC 6.1.1.7);",NA,NA,1,2,NA,1,1,4,NA
"SEED;Protein Metabolism;tRNA aminoacylation, Arg;Arginyl-tRNA synthetase (EC 6.1.1.19);",NA,NA,1,NA,1,NA,1,2,NA
"SEED;Protein Metabolism;tRNA aminoacylation, Asp and Asn;Asparaginyl-tRNA synthetase (EC 6.1.1.22);",NA,NA,1,NA,NA,NA,1,1,NA
"SEED;Protein Metabolism;tRNA aminoacylation, Lys;Lysyl-tRNA synthetase (class I) (EC 6.1.1.6);",NA,NA,1,NA,1,NA,1,1,NA
"SEED;Protein Metabolism;tRNA aminoacylation, Phe;Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20);",NA,NA,1,1,NA,1,NA,NA,NA
"SEED;Protein Metabolism;tRNA synthetase relationships;Alanyl-tRNA synthetase (EC 6.1.1.7);",NA,NA,1,2,NA,1,1,4,NA
"SEED;Protein Metabolism;tRNA synthetase relationships;Arginyl-tRNA synthetase (EC 6.1.1.19);",NA,NA,1,NA,1,NA,1,2,NA
"SEED;Protein Metabolism;tRNA synthetase relationships;Asparaginyl-tRNA synthetase (EC 6.1.1.22);",NA,NA,1,NA,NA,NA,1,1,NA
"SEED;Protein Metabolism;tRNA synthetase relationships;Lysyl-tRNA synthetase (class I) (EC 6.1.1.6);",NA,NA,1,NA,1,NA,1,1,NA
"SEED;Protein Metabolism;tRNA synthetase relationships;Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20);",NA,NA,1,1,NA,1,NA,NA,NA
"SEED;Protein Metabolism;Universal GTPases;GTP-binding protein HflX;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Protein Metabolism;Universal GTPases;Ribosome small subunit-stimulated GTPase EngC;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Protein Metabolism;Universal GTPases;Translation elongation factor LepA;",NA,NA,1,2,1,1,2,3,NA
"SEED;Protein Metabolism;Universal GTPases;Translation elongation factor Tu;",NA,NA,1,1,1,1,2,1,NA
"SEED;Regulation and Cell signaling;DNA-binding regulatory proteins, strays;Cys regulon transcriptional activator CysB;",NA,NA,2,NA,NA,1,NA,NA,NA
"SEED;Regulation and Cell signaling;Iojap;LSU ribosomal protein L21p;",NA,NA,1,1,NA,NA,1,1,NA
"SEED;Regulation and Cell signaling;Iojap;Nicotinamidase (EC 3.5.1.19);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Regulation and Cell signaling;Zinc regulated enzymes;Porphobilinogen synthase (EC 4.2.1.24);",NA,NA,1,1,NA,1,NA,1,NA
"SEED;Respiration;Anaerobic respiratory reductases;Electron transfer flavoprotein-ubiquinone oxidoreductase (EC 1.5.5.1);",NA,NA,2,NA,NA,NA,NA,NA,NA
"SEED;Respiration;ATP Synthases HGM;ATP synthase alpha chain (EC 3.6.3.14);",NA,NA,1,1,3,NA,NA,2,NA
"SEED;Respiration;Biogenesis of c-type cytochromes;Cytochrome c heme lyase subunit CcmH;",NA,NA,1,NA,NA,NA,1,1,NA
"SEED;Respiration;Biogenesis of cbb3-type cytochrome c oxidases;Type cbb3 cytochrome oxidase biogenesis protein CcoG, involved in Cu oxidation;",NA,NA,2,1,NA,1,NA,NA,NA
"SEED;Respiration;Biogenesis of cytochrome c oxidases;Cytochrome oxidase biogenesis protein Sco1/SenC/PrrC, putative copper metallochaperone;",NA,NA,1,2,NA,NA,NA,1,NA
"SEED;Respiration;Biogenesis of cytochrome c oxidases;Cytochrome oxidase biogenesis protein Surf1, facilitates heme A insertion;",NA,NA,1,NA,NA,2,1,NA,NA
"SEED;Respiration;CO Dehydrogenase;Carbon monoxide dehydrogenase medium chain (EC 1.2.99.2);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Respiration;F0F1-type ATP synthase;ATP synthase alpha chain (EC 3.6.3.14);",NA,NA,1,1,3,NA,NA,2,NA
"SEED;Respiration;Formate hydrogenase;Formate hydrogenlyase transcriptional activator;",NA,NA,1,NA,NA,NA,2,1,NA
"SEED;Respiration;Respiration / HGM;Cytochrome c oxidase polypeptide I (EC 1.9.3.1);",NA,NA,1,2,NA,1,NA,1,1
"SEED;Respiration;Respiration / HGM;Cytochrome c oxidase polypeptide II (EC 1.9.3.1);",NA,NA,1,NA,NA,2,1,NA,NA
"SEED;Respiration;Respiration / HGM;Cytochrome c oxidase subunit CcoO (EC 1.9.3.1);",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;Respiration;Respiration / HGM;Cytochrome c oxidase subunit CcoP (EC 1.9.3.1);",NA,NA,1,NA,NA,1,NA,1,NA
"SEED;Respiration;Respiration / HGM;Nitrate ABC transporter, nitrate-binding protein;",NA,NA,2,1,2,1,3,1,NA
"SEED;Respiration;Respiration / Human gut microbiome;Cytochrome c oxidase polypeptide I (EC 1.9.3.1);",NA,NA,1,2,NA,1,NA,1,1
"SEED;Respiration;Respiration / Human gut microbiome;Cytochrome c oxidase polypeptide II (EC 1.9.3.1);",NA,NA,1,NA,NA,2,1,NA,NA
"SEED;Respiration;Respiration / Human gut microbiome;Cytochrome c oxidase subunit CcoO (EC 1.9.3.1);",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;Respiration;Respiration / Human gut microbiome;Cytochrome c oxidase subunit CcoP (EC 1.9.3.1);",NA,NA,1,NA,NA,1,NA,1,NA
"SEED;Respiration;Respiration / Human gut microbiome;Nitrate ABC transporter, nitrate-binding protein;",NA,NA,2,1,2,1,3,1,NA
"SEED;Respiration;Respiration HGM;Cytochrome c oxidase polypeptide I (EC 1.9.3.1);",NA,NA,1,2,NA,1,NA,1,1
"SEED;Respiration;Respiration HGM;Cytochrome c oxidase polypeptide II (EC 1.9.3.1);",NA,NA,1,NA,NA,2,1,NA,NA
"SEED;Respiration;Respiration HGM;Cytochrome c oxidase subunit CcoO (EC 1.9.3.1);",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;Respiration;Respiration HGM;Cytochrome c oxidase subunit CcoP (EC 1.9.3.1);",NA,NA,1,NA,NA,1,NA,1,NA
"SEED;Respiration;Respiration HGM;Nitrate ABC transporter, nitrate-binding protein;",NA,NA,2,1,2,1,3,1,NA
"SEED;Respiration;Respiratory Complex I;NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3);",NA,NA,2,3,1,1,4,NA,NA
"SEED;Respiration;Respiratory Complex I;NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3);",NA,NA,1,NA,1,NA,1,3,1
"SEED;Respiration;Respiratory dehydrogenases 1;Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Respiration;Soluble cytochromes and functionally related electron carriers;Ferredoxin;",NA,NA,1,NA,NA,1,NA,1,NA
"SEED;Respiration;Soluble cytochromes and functionally related electron carriers;Putative diheme cytochrome c-553;",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;Respiration;Terminal cytochrome C oxidases;Cytochrome c oxidase polypeptide I (EC 1.9.3.1);",NA,NA,1,2,NA,1,NA,1,1
"SEED;Respiration;Terminal cytochrome C oxidases;Cytochrome c oxidase polypeptide II (EC 1.9.3.1);",NA,NA,1,NA,NA,2,1,NA,NA
"SEED;Respiration;Terminal cytochrome C oxidases;Cytochrome c oxidase subunit CcoO (EC 1.9.3.1);",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;Respiration;Terminal cytochrome C oxidases;Cytochrome c oxidase subunit CcoP (EC 1.9.3.1);",NA,NA,1,NA,NA,1,NA,1,NA
"SEED;Respiration;Terminal cytochrome C oxidases;Type cbb3 cytochrome oxidase biogenesis protein CcoG, involved in Cu oxidation;",NA,NA,2,1,NA,1,NA,NA,NA
"SEED;RNA Metabolism;Polyadenylation bacterial;Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8);",NA,NA,2,1,1,NA,1,1,NA
"SEED;RNA Metabolism;Ribonuclease H;Ribonuclease HII (EC 3.1.26.4);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;RNA Metabolism;RNA polymerase bacterial;DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6);",NA,NA,1,2,2,4,5,2,2
"SEED;RNA Metabolism;RNA processing and degradation, bacterial;3'-to-5' exoribonuclease RNase R;",NA,NA,1,NA,1,1,2,NA,NA
"SEED;RNA Metabolism;RNA processing and degradation, bacterial;Ribonuclease E (EC 3.1.26.12);",NA,NA,2,1,NA,NA,1,NA,NA
"SEED;RNA Metabolism;RNA processing and degradation, bacterial;Ribonuclease III (EC 3.1.26.3);",NA,NA,1,1,NA,1,NA,1,NA
"SEED;RNA Metabolism;RNA pseudouridine syntheses;tRNA pseudouridine synthase A (EC 4.2.1.70);",NA,NA,1,3,NA,1,2,NA,NA
"SEED;RNA Metabolism;RtcB RtcA;Translation elongation factor LepA;",NA,NA,1,2,1,1,2,3,NA
"SEED;RNA Metabolism;Transcription factors bacterial;Transcription elongation factor GreA;",NA,NA,1,1,NA,1,NA,2,1
"SEED;RNA Metabolism;Transcription initiation, bacterial sigma factors;RNA polymerase sigma factor RpoE;",NA,NA,1,1,1,1,1,NA,NA
"SEED;RNA Metabolism;Transcription initiation, bacterial sigma factors;Sigma factor RpoE negative regulatory protein RseB precursor;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;RNA Metabolism;tRNA modification Archaea;Asparaginyl-tRNA synthetase (EC 6.1.1.22);",NA,NA,1,NA,NA,NA,1,1,NA
"SEED;RNA Metabolism;tRNA modification Archaea;tRNA pseudouridine synthase A (EC 4.2.1.70);",NA,NA,1,3,NA,1,2,NA,NA
"SEED;RNA Metabolism;tRNA modification yeast cytoplasmic;tRNA pseudouridine synthase A (EC 4.2.1.70);",NA,NA,1,3,NA,1,2,NA,NA
"SEED;RNA Metabolism;tRNA modification yeast mitochondrial;tRNA pseudouridine synthase A (EC 4.2.1.70);",NA,NA,1,3,NA,1,2,NA,NA
"SEED;RNA Metabolism;tRNA mods Archaea;Asparaginyl-tRNA synthetase (EC 6.1.1.22);",NA,NA,1,NA,NA,NA,1,1,NA
"SEED;RNA Metabolism;tRNA mods Archaea;tRNA pseudouridine synthase A (EC 4.2.1.70);",NA,NA,1,3,NA,1,2,NA,NA
"SEED;RNA Metabolism;tRNA processing;tRNA pseudouridine synthase A (EC 4.2.1.70);",NA,NA,1,3,NA,1,2,NA,NA
"SEED;RNA Metabolism;YrdC-YciO-Sua5 and associated protein families;Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake;",NA,NA,1,NA,1,NA,NA,NA,NA
"SEED;Secondary Metabolism;Auxin biosynthesis;Phosphoribosylanthranilate isomerase (EC 5.3.1.24);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Secondary Metabolism;Steroid sulfates;Arylsulfatase (EC 3.1.6.1);",NA,NA,3,NA,1,1,5,2,NA
"SEED;Stress Response;At5g63290;Glutathione synthetase (EC 6.3.2.3);",NA,NA,1,NA,1,NA,NA,NA,NA
"SEED;Stress Response;At5g63290;Translation elongation factor LepA;",NA,NA,1,2,1,1,2,3,NA
"SEED;Stress Response;Choline and Betaine Uptake and Betaine Biosynthesis;Choline dehydrogenase (EC 1.1.99.1);",NA,NA,1,2,1,1,3,NA,1
"SEED;Stress Response;Choline and Betaine Uptake and Betaine Biosynthesis;L-proline glycine betaine ABC transport system permease protein ProW (TC 3.A.1.12.1);",NA,NA,1,NA,NA,NA,3,2,NA
"SEED;Stress Response;Choline and Betaine Uptake and Betaine Biosynthesis;Sarcosine oxidase beta subunit (EC 1.5.3.1);",NA,NA,1,2,NA,1,NA,NA,NA
"SEED;Stress Response;Glutathione: Biosynthesis and gamma-glutamyl cycle;Glutathione synthetase (EC 6.3.2.3);",NA,NA,1,NA,1,NA,NA,NA,NA
"SEED;Stress Response;Glutathione: Non-redox reactions;Glutathione S-transferase, phi (EC 2.5.1.18);",NA,NA,1,NA,NA,NA,NA,NA,1
"SEED;Stress Response;Glutathione: Non-redox reactions;Hydroxyacylglutathione hydrolase (EC 3.1.2.6);",NA,NA,1,NA,1,1,NA,NA,NA
"SEED;Stress Response;Heat shock dnaK gene cluster extended;Glutathione synthetase (EC 6.3.2.3);",NA,NA,1,NA,1,NA,NA,NA,NA
"SEED;Stress Response;Heat shock dnaK gene cluster extended;Translation elongation factor LepA;",NA,NA,1,2,1,1,2,3,NA
"SEED;Stress Response;Hfl operon;GTP-binding protein HflX;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Stress Response;Nudix KE;NADH pyrophosphatase (EC 3.6.1.22);",NA,NA,1,NA,NA,NA,2,NA,NA
"SEED;Stress Response;Nudix proteins (nucleoside triphosphate hydrolases);NADH pyrophosphatase (EC 3.6.1.22);",NA,NA,1,NA,NA,NA,2,NA,NA
"SEED;Stress Response;Oxidative stress;Catalase (EC 1.11.1.6);",NA,NA,1,NA,3,2,2,2,1
"SEED;Stress Response;Oxygen stress response / Human gut microbiome;Catalase (EC 1.11.1.6);",NA,NA,1,NA,3,2,2,2,1
"SEED;Stress Response;Oxygen stress response / Human gut microbiome;Glutathione synthetase (EC 6.3.2.3);",NA,NA,1,NA,1,NA,NA,NA,NA
"SEED;Stress Response;Periplasmic Stress Response;Sigma factor RpoE negative regulatory protein RseB precursor;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Stress Response;Protection from Reactive Oxygen Species;Catalase (EC 1.11.1.6);",NA,NA,1,NA,3,2,2,2,1
"SEED;Stress Response;Redox-dependent regulation of nucleus processes;Nicotinamidase (EC 3.5.1.19);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Stress Response;Universal stress protein family;",NA,NA,1,1,NA,NA,NA,NA,NA
"SEED;Stress Response;Universal stress protein family;Universal stress protein family;",NA,NA,1,1,NA,NA,NA,NA,NA
"SEED;Stress Response;Uptake of selenate and selenite;Various polyols ABC transporter, ATP-binding component;",NA,NA,1,NA,1,NA,2,1,NA
"SEED;Sulfur Metabolism;Alkanesulfonate assimilation;Alkanesulfonates-binding protein;",NA,NA,2,NA,NA,NA,NA,NA,1
"SEED;Sulfur Metabolism;Alkanesulfonate assimilation;Arylsulfatase (EC 3.1.6.1);",NA,NA,3,NA,1,1,5,2,NA
"SEED;Sulfur Metabolism;Alkanesulfonates Utilization;Alkanesulfonates-binding protein;",NA,NA,2,NA,NA,NA,NA,NA,1
"SEED;Sulfur Metabolism;CFE Sulfur Oxidation;Sulfite dehydrogenase cytochrome subunit SoxD;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Sulfur Metabolism;CFE Sulfur Oxidation;Sulfur oxidation molybdopterin C protein;",NA,NA,2,NA,NA,NA,NA,NA,NA
"SEED;Sulfur Metabolism;Galactosylceramide and Sulfatide metabolism;Arylsulfatase (EC 3.1.6.1);",NA,NA,3,NA,1,1,5,2,NA
"SEED;Sulfur Metabolism;Inorganic Sulfur Assimilation;Ferredoxin;",NA,NA,1,NA,NA,1,NA,1,NA
"SEED;Sulfur Metabolism;Inorganic Sulfur Assimilation;Sulfite reductase [NADPH] hemoprotein beta-component (EC 1.8.1.2);",NA,NA,1,2,NA,1,NA,NA,NA
"SEED;Sulfur Metabolism;Sulfur oxidation;Sulfite dehydrogenase cytochrome subunit SoxD;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Sulfur Metabolism;Sulfur oxidation;Sulfur oxidation molybdopterin C protein;",NA,NA,2,NA,NA,NA,NA,NA,NA
"SEED;Thiamin;Thiamin HMP;Hydroxymethylpyrimidine ABC transporter, substrate-binding component;",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;Thiamin;Thiamin HMP;Thiamin ABC transporter, substrate-binding component;",NA,NA,1,1,NA,NA,NA,NA,NA
"SEED;Thiamin;ThiD ThiE fusions;1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7);",NA,NA,1,NA,NA,NA,3,1,NA
"SEED;Unclassified;AdoMet Repair LMTB;Adenosylhomocysteinase (EC 3.3.1.1);",NA,NA,2,1,NA,2,1,NA,NA
"SEED;Unclassified;AdoMet Repair LMTB;S-adenosylmethionine synthetase (EC 2.5.1.6);",NA,NA,1,1,1,NA,1,NA,NA
"SEED;Unclassified;AdoMet Repair;Adenosylhomocysteinase (EC 3.3.1.1);",NA,NA,2,1,NA,2,1,NA,NA
"SEED;Unclassified;AdoMet Repair;S-adenosylmethionine synthetase (EC 2.5.1.6);",NA,NA,1,1,1,NA,1,NA,NA
"SEED;Unclassified;AOU COG3236;Ribosyl nicotinamide transporter, PnuC-like;",NA,NA,1,NA,NA,NA,NA,2,1
"SEED;Unclassified;AOU COG3236;Ribosylnicotinamide kinase (EC 2.7.1.22);",NA,NA,1,NA,1,NA,2,1,NA
"SEED;Unclassified;CBSS-1148.35.peg.210;Glutamate synthase [NADPH] small chain (EC 1.4.1.13);",NA,NA,1,1,NA,4,1,1,NA
"SEED;Unclassified;CBSS-195102.1.peg.963;Acetaldehyde dehydrogenase (EC 1.2.1.10);",NA,NA,1,NA,NA,NA,NA,NA,1
"SEED;Unclassified;CBSS-195102.1.peg.963;Alcohol dehydrogenase (EC 1.1.1.1);",NA,NA,1,NA,1,2,2,2,1
"SEED;Unclassified;CBSS-195102.1.peg.963;Putrescine transport ATP-binding protein PotA (TC 3.A.1.11.1);",NA,NA,1,2,NA,NA,1,2,NA
"SEED;Unclassified;CBSS-452863.6.peg.1046;Urease alpha subunit (EC 3.5.1.5);",NA,NA,1,NA,1,NA,NA,1,NA
"SEED;Unclassified;Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.;Para-aminobenzoate synthase, amidotransferase component (EC 2.6.1.85);",NA,NA,1,1,NA,NA,NA,NA,NA
"SEED;Unclassified;Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.;Phosphoribosylanthranilate isomerase (EC 5.3.1.24);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Unclassified;CoA Test;Enolase (EC 4.2.1.11);",NA,NA,1,NA,NA,2,1,1,1
"SEED;Unclassified;CoA Test;Phosphopantothenoylcysteine synthetase (EC 6.3.2.5);",NA,NA,1,3,NA,NA,NA,1,NA
"SEED;Unclassified;Family 02 Ca2+ P-type ATPase;S-adenosylmethionine synthetase (EC 2.5.1.6);",NA,NA,1,1,1,NA,1,NA,NA
"SEED;Unclassified;Family 23 FUPA23 P-type ATPase;1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7);",NA,NA,1,NA,NA,NA,3,1,NA
"SEED;Unclassified;Family 23 FUPA23 P-type ATPase;Aconitate hydratase (EC 4.2.1.3);",NA,NA,1,NA,3,2,2,1,1
"SEED;Unclassified;Family 23 FUPA23 P-type ATPase;Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8);",NA,NA,2,1,1,NA,1,1,NA
"SEED;Unclassified;FIG039061: hypothetical protein related to heme utilization;Chromosome partition protein smc;",NA,NA,1,1,1,1,NA,1,1
"SEED;Unclassified;Heme and heme d1 biosynthesis from siroheme;Heme d1 biosynthesis protein NirJ;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Unclassified;Heme and Siroheme Biosynthesis;5-aminolevulinate synthase (EC 2.3.1.37);",NA,NA,1,NA,NA,NA,NA,1,1
"SEED;Unclassified;Heme and Siroheme Biosynthesis;Porphobilinogen synthase (EC 4.2.1.24);",NA,NA,1,1,NA,1,NA,1,NA
"SEED;Unclassified;Heme and Siroheme Biosynthesis;Translation elongation factor LepA;",NA,NA,1,2,1,1,2,3,NA
"SEED;Unclassified;Heme LB;5-aminolevulinate synthase (EC 2.3.1.37);",NA,NA,1,NA,NA,NA,NA,1,1
"SEED;Unclassified;Heme LB;Porphobilinogen synthase (EC 4.2.1.24);",NA,NA,1,1,NA,1,NA,1,NA
"SEED;Unclassified;Heme LB;Sirohydrochlorin cobaltochelatase (EC 4.99.1.3);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Unclassified;Heme LB;Translation elongation factor LepA;",NA,NA,1,2,1,1,2,3,NA
"SEED;Unclassified;NAD and NADP - test subsystem;Enolase (EC 4.2.1.11);",NA,NA,1,NA,NA,2,1,1,1
"SEED;Unclassified;NAD and NADP - test subsystem;NAD synthetase (EC 6.3.1.5);",NA,NA,1,NA,2,NA,1,1,2
"SEED;Unclassified;NAD and NADP - test subsystem;Nicotinamidase (EC 3.5.1.19);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Unclassified;NAD and NADP - test subsystem;Quinolinate synthetase (EC 2.5.1.72);",NA,NA,1,1,NA,1,NA,2,NA
"SEED;Unclassified;NAD and NADP - test subsystem;Ribosyl nicotinamide transporter, PnuC-like;",NA,NA,1,NA,NA,NA,NA,2,1
"SEED;Unclassified;NAD and NADP - test subsystem;Ribosylnicotinamide kinase (EC 2.7.1.22);",NA,NA,1,NA,1,NA,2,1,NA
"SEED;Unclassified;PROSC YggS;Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11);",NA,NA,2,NA,1,2,1,2,4
"SEED;Unclassified;PROSC YggS;LSU ribosomal protein L21p;",NA,NA,1,1,NA,NA,1,1,NA
"SEED;Unclassified;PROSC YggS;Nicotinamidase (EC 3.5.1.19);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Unclassified;PROSC YggS;Valine--pyruvate aminotransferase (EC 2.6.1.66);",NA,NA,3,NA,NA,NA,NA,NA,NA
"SEED;Unclassified;YggSProC;Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13);",NA,NA,1,NA,1,NA,NA,NA,NA
"SEED;Unclassified;YggSProC;UDP-N-acetylmuramate--alanine ligase (EC 6.3.2.8);",NA,NA,1,NA,NA,1,NA,NA,2
"SEED;Virulence, Disease and Defense;C jejuni colonization of chick caeca;UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-);",NA,NA,1,2,NA,NA,1,NA,NA
"SEED;Virulence, Disease and Defense;Colicin V and Bacteriocin Production Cluster;tRNA pseudouridine synthase A (EC 4.2.1.70);",NA,NA,1,3,NA,1,2,NA,NA
"SEED;Virulence, Disease and Defense;Legionella pneumophila Virulome;GTP-binding protein HflX;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Virulence, Disease and Defense;Tolerance to colicin E2;Inner membrane protein CreD;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Virulence;Beta-lactamase;Beta-lactamase class C and other penicillin binding proteins;",NA,NA,1,1,1,NA,2,NA,NA
"SEED;Virulence;BlaR1 Family Regulatory Sensor-transducer Disambiguation;Copper-translocating P-type ATPase (EC 3.6.3.4);",NA,NA,2,4,NA,NA,NA,6,NA
"SEED;Virulence;Cobalt-zinc-cadmium resistance;Cobalt-zinc-cadmium resistance protein CzcD;",NA,NA,2,NA,1,1,1,2,NA
"SEED;Virulence;Copper homeostasis;Copper-translocating P-type ATPase (EC 3.6.3.4);",NA,NA,2,4,NA,NA,NA,6,NA
